"COMPANY","PRODUK_GROUP","brand","OPERATING","ORGANIZATION","Nasional","L1","L2_jabo","L2_subdist","L2_jabar","L2_jateng","L3","L4","MANAGER","gr_sty1","BRAND","CHANNEL","SUB_CHANNEL","CHANNEL_FORMAT","SALES_TYPE.y","jml","totalsum"
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","FROZEN N TBK","FROZEN FOOD","FROZEN","Semarang",4,1.9999
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","FROZEN N TBK","TOKO BAHAN KUE","TOKO BAHAN KUE","Semarang",15,14
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","GENERAL TRADE","RETAIL","RETAIL REGULAR","Semarang",40,12.9161
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","GENERAL TRADE","WHOLESALER","WHOLESALER BEVERAGES","Semarang",24,79
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","GENERAL TRADE","WHOLESALER","WHOLESALER REGULAR","Semarang",58,145
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL MINIMARKET","Semarang",92,66.0833
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Semarang",815,1638.5005
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","MODERN TRADE","MT NKA","NKA HYPERMARKET","Semarang",34,105.6668
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C02-MSP Semarang","Nasional",NA,NA,NA,NA,"Jawa_tengah","Semarang","SMG_Joko","SMG_Joko_Rianto","Semarang","Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Semarang",781,715.0005
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","FOOD SERVICE","FOOD SERVICE","CAFE","Jogyakarta",41,15.083
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","FOOD SERVICE","FOOD SERVICE","RESTAURANT","Jogyakarta",1,0.0833
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","FOOD SERVICE","FOOD SUPPLIER","FOOD SUPPLIER","Jogyakarta",5,5
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","FROZEN N TBK","FROZEN FOOD","FROZEN","Jogyakarta",4,7
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","FROZEN N TBK","TOKO BAHAN KUE","TOKO BAHAN KUE","Jogyakarta",9,2.5834
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","GENERAL TRADE","RETAIL","RETAIL REGULAR","Jogyakarta",88,63.4172
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Jogyakarta",3,-1.5834
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL MINIMARKET","Jogyakarta",6,4.75
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Jogyakarta",872,1500.4176
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","MODERN TRADE","MT NKA","CASH N CARRY","Jogyakarta",3,0
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","MODERN TRADE","MT NKA","NKA HYPERMARKET","Jogyakarta",40,141
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C03-MSP Yogyakarta","Nasional",NA,NA,NA,NA,"Jawa_tengah","Yogyakarta","YGY_Puji","YGY_Puji_Herry","Yogyakarta","Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Jogyakarta",541,405.6668
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","FOOD SERVICE","FOOD SERVICE","CAFE","Purbalingga",17,8.5
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","FOOD SERVICE","FOOD SERVICE","CATERING","Purbalingga",43,91
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","FROZEN N TBK","TOKO BAHAN KUE","TOKO BAHAN KUE","Purbalingga",20,9.9167
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","GENERAL TRADE","RETAIL","RETAIL FOOD","Purbalingga",6,-1.5833
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","GENERAL TRADE","RETAIL","RETAIL REGULAR","Purbalingga",6,3.5833
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","GENERAL TRADE","WHOLESALER","WHOLESALER BEVERAGES","Purbalingga",2,10
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","GENERAL TRADE","WHOLESALER","WHOLESALER REGULAR","Purbalingga",5,15
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL MINIMARKET","Purbalingga",41,47.0833
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Purbalingga",564,2240.7504
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","MODERN TRADE","MT NKA","CASH N CARRY","Purbalingga",2,4
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","MODERN TRADE","MT NKA","NKA HYPERMARKET","Purbalingga",25,51.6667
"MSP Nasional","04 - MARJAN W/ MILK","Marjan","MSP Jawa Tengah-OU","C04-MSP Purbalingga","Nasional",NA,NA,NA,NA,"Jawa_tengah","Purbalingga","PBG_Agung","PBG_Agung_Wijaya","Purbalingga","Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Purbalingga",146,525.3336
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Anggi","Anggi",NA,"Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Modern",51,29.9166
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Anggi","Anggi",NA,"Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Modern",4,4
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Anggi","Anggi",NA,"Beverage","MODERN TRADE","MT NKA","CASH N CARRY","Modern",329,487.7501
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Anggi","Anggi",NA,"Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Modern",3093,1111.7517
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Teddy","Teddy",NA,"Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Modern",621,555
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Teddy","Teddy",NA,"Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Modern",6,5
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Teddy","Teddy",NA,"Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Modern",208,25.5833
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Adi","Adi",NA,"Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Modern",31,-6.3332999999999995
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Adi","Adi",NA,"Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Modern",3,3
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Adi","Adi",NA,"Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Modern",345,295.9164
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Triadi","Triadi",NA,"Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Modern",116,-21.5834
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Triadi","Triadi",NA,"Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Modern",76,20.0835
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Online","Online Shop",NA,"Beverage","MODERN TRADE","E-COMMERCE","E-COMMERCE ONLINESHOP","Modern",162,443.1667
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Beverage","FOOD SERVICE","FOOD SERVICE","RESTAURANT","Traditional",1,0.4167
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Beverage","FROZEN N TBK","FROZEN FOOD","FROZEN","Traditional",2,1
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Beverage","GENERAL TRADE","RETAIL","RETAIL REGULAR","Traditional",16,7.25
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL MINIMARKET","Traditional",86,104.5
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Selatan","Selatan",NA,"Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Traditional",16,9
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Beverage","FOOD SERVICE","FOOD SERVICE","BAKERY N CAKE","Traditional",7,20
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Beverage","FOOD SERVICE","FOOD SERVICE","CAFE","Traditional",7,38
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Beverage","FROZEN N TBK","FROZEN FOOD","FROZEN","Traditional",14,4.75
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Beverage","FROZEN N TBK","TOKO BAHAN KUE","TOKO BAHAN KUE","Traditional",5,6
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Beverage","GENERAL TRADE","RETAIL","RETAIL REGULAR","Traditional",14,9.5833
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Beverage","GENERAL TRADE","WHOLESALER","WHOLESALER REGULAR","Traditional",25,32.4166
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Traditional",30,5.9999
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Beverage","MODERN TRADE","MT NKA","CASH N CARRY","Traditional",20,10.3333
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Timur","Timur",NA,"Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Traditional",133,29.6667
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Beverage","FROZEN N TBK","FROZEN FOOD","FROZEN","Traditional",6,1.0833
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Beverage","GENERAL TRADE","RETAIL","RETAIL FOOD","Traditional",61,42.0833
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Beverage","GENERAL TRADE","RETAIL","RETAIL REGULAR","Traditional",50,60
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL HYPERMARKET","Traditional",1,-0.4167
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Beverage","MODERN TRADE","LMT(LOCAL MODERN TRADE)","LOCAL SUPERMARKET","Traditional",2,2
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Beverage","MODERN TRADE","MT NKA","CASH N CARRY","Traditional",104,133.1667
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Barat","Barat",NA,"Beverage","MODERN TRADE","MT NKA","NKA SUPERMARKET","Traditional",65,17.1666
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Horeca","Horeca",NA,"Beverage","FOOD SERVICE","FOOD SERVICE","CAFE","Horeca",45,59
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Horeca","Horeca",NA,"Beverage","FOOD SERVICE","FOOD SERVICE","FOODSTALL","Horeca",49,134
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A01-MSP Jakarta","Nasional","Jakarta","Jabodetabek",NA,NA,NA,NA,"Horeca","Horeca",NA,"Beverage","FOOD SERVICE","FOOD SERVICE","RESTAURANT","Horeca",52,148
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Beverage","SUBDIST","INDOBAR","KENDARI","Indonesia Timur I",32,252.6666
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Beverage","SUBDIST","INDOTIM","AMBON","Indonesia Timur I",6,10
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Beverage","SUBDIST","INDOTIM","MAKASAR","Indonesia Timur I",52,535.1666
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Beverage","SUBDIST","INDOTIM","MANDO","Indonesia Timur I",53,193.3335
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Beverage","SUBDIST","INDOTIM","PALU","Indonesia Timur I",30,120.75
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Indotim",NA,"Beverage","SUBDIST","INDOTIM","TERNATE","Indonesia Timur I",8,38
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim1",NA,"Psi",NA,"Beverage","SUBDIST","INDOTIM","GORONTALO","Indonesia Timur I",3,18
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Indotim",NA,"Beverage","SUBDIST","INDOTIM","KUPANG","Indonesia Timur II",47,268.4999
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Indotim",NA,"Beverage","SUBDIST","PSI","LOMBOK","Indonesia Timur II",60,180.5834
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Indotim 2",NA,"Beverage","SUBDIST","PSI","PSI","Indonesia Timur II",6,8
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","BABAT","Indonesia Timur II",17,28
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","BALI","Indonesia Timur II",96,395.9167
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","BANYUWANGI","Indonesia Timur II",15,19
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","JEMBER","Indonesia Timur II",35,71.75
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","JOMBANG","Indonesia Timur II",44,102
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","KEDIRI","Indonesia Timur II",47,177.0834
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","MADIUN","Indonesia Timur II",23,59.3333
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","MADURA","Indonesia Timur II",15,11.5
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","MALANG","Indonesia Timur II",83,586.8335
"MSP Nasional","05 - DOUBLE FRESH","Double_Fresh","MSP Jakarta-OU","A02-MSP Subdist","Nasional","Jakarta",NA,"Subdist",NA,NA,"Indotim2",NA,"Psi",NA,"Beverage","SUBDIST","PSI","SURABAYA","Indonesia Timur II",78,726.6667
